,table1,col1,table2,col2,sim_score
346,Yang2017-01,Simplification,Daxenberger2012-09,Template-Modification,0.3767746
347,Yang2017-01,Simplification,Daxenberger2013-17,Template-Modification,0.3767746
348,Daxenberger2012-09,Template-Modification,Yang2017-01,Simplification,0.3767746
349,Daxenberger2013-17,Template-Modification,Yang2017-01,Simplification,0.3767746
350,Daxenberger2012-09,Spelling/Grammar,Failgey1981-10,Spelling,0.37488216
351,Failgey1981-10,Spelling,Daxenberger2012-09,Spelling/Grammar,0.37488216
352,Failgey1981-10,Spelling,Daxenberger2013-17,Spelling/Grammar,0.37488216
353,Daxenberger2013-17,Spelling/Grammar,Failgey1981-10,Spelling,0.37488216
354,Falting2021-04,Simplification,Yang2016-08,Template-Modification,0.37443727
355,Falting2021-04,Wikification,Liu2014-14,Link modification,0.36931166
356,Liu2014-14,Link modification,Falting2021-04,Wikification,0.36931166
357,Yang2017-01,Fact Update,Guo2022-16,Dynamic Update,0.36802465
358,Guo2022-16,Dynamic Update,Yang2017-01,Fact Update,0.36802465
359,Anthonio2020-03,Information Deletion,Spangher2022-05,Deletion,0.3663224
360,Spangher2022-05,Deletion,Anthonio2020-03,Information Deletion,0.3663224
361,Anthonio2020-03,Spelling/Grammar,Failgey1981-10,Spelling,0.36592263
362,Failgey1981-10,Spelling,Anthonio2020-03,Spelling/Grammar,0.36592263
363,Rajagopal2022-02,Add New Information,Anthonio2020-03,Information Deletion,0.3658807
364,Anthonio2020-03,Information Deletion,Rajagopal2022-02,Add New Information,0.3658807
365,Rajagopal2022-02,Add New Information,Yang2016-08,Information-Deletion,0.36555618
366,Yang2016-08,Information-Deletion,Rajagopal2022-02,Add New Information,0.36555618
367,Falting2021-04,Simplification,Daxenberger2012-09,Template-Modification,0.364868
368,Falting2021-04,Simplification,Daxenberger2013-17,Template-Modification,0.364868
369,Daxenberger2012-09,Template-Modification,Falting2021-04,Simplification,0.364868
370,Daxenberger2013-17,Template-Modification,Falting2021-04,Simplification,0.364868
371,Falting2021-04,Fact Update,Guo2022-16,Dynamic Update,0.36313444
372,Guo2022-16,Dynamic Update,Falting2021-04,Fact Update,0.36313444
373,Rajagopal2022-02,Add New Information,Daxenberger2012-09,Information-Deletion,0.3620931
374,Daxenberger2012-09,Information-Deletion,Rajagopal2022-02,Add New Information,0.3620931
375,Yang2017-01,Clarification,Guo2022-16,Citation,0.36136562
376,Guo2022-16,Citation,Yang2017-01,Clarification,0.36136562
377,Jones2008-13,Significant Deletion,Liu2014-14,Link deletion,0.3607089
378,Liu2014-14,Link deletion,Jones2008-13,Significant Deletion,0.3607089
379,Pfeil2006-12,Reversion,Liu2014-14,Revert,0.3589549
380,Liu2014-14,Revert,Pfeil2006-12,Reversion,0.3589549
381,Rajagopal2022-02,Add New Information,Daxenberger2013-17,Information-Deletion,0.35813266
382,Daxenberger2013-17,Information-Deletion,Rajagopal2022-02,Add New Information,0.35813266
383,Falting2021-04,Clarification,Guo2022-16,Citation,0.35676518
384,Guo2022-16,Citation,Falting2021-04,Clarification,0.35676518
385,Falting2021-04,Simplification,Liu2014-14,Sentence modification,0.35392967
386,Liu2014-14,Sentence modification,Falting2021-04,Simplification,0.35392967
387,Yang2017-01,Simplification,Jones2008-13,Significant Deletion,0.3535948
388,Yang2017-01,Simplification,Jones2008-13,Significant Addition,0.3535948
389,Jones2008-13,Significant Deletion,Yang2017-01,Simplification,0.3535948
390,Jones2008-13,Significant Addition,Yang2017-01,Simplification,0.3535948
391,Spangher2022-05,Addition,Jones2008-13,Significant Addition,0.35292166
392,Spangher2022-05,Deletion,Jones2008-13,Significant Deletion,0.35292166
393,Jones2008-13,Significant Deletion,Spangher2022-05,Deletion,0.35292166
394,Jones2008-13,Significant Addition,Spangher2022-05,Addition,0.35292166
395,Falting2021-04,Simplification,Jones2008-13,Significant Deletion,0.35069367
396,Falting2021-04,Simplification,Jones2008-13,Significant Addition,0.35069367
397,Jones2008-13,Significant Deletion,Falting2021-04,Simplification,0.35069367
398,Jones2008-13,Significant Addition,Falting2021-04,Simplification,0.35069367
399,Rajagopal2022-02,Fact Update,Guo2022-16,Dynamic Update,0.3501202
400,Guo2022-16,Dynamic Update,Rajagopal2022-02,Fact Update,0.3501202
401,Spangher2022-05,Addition,Pfeil2006-12,Add Information,0.34835643
402,Pfeil2006-12,Add Information,Spangher2022-05,Addition,0.34835643
403,Zhang2015-06,Organization,Guo2022-16,Neutralization,0.34615245
404,Guo2022-16,Neutralization,Zhang2015-06,Organization,0.34615245
405,Zhang2015-06,Conventions/Grammar/Spelling,Daxenberger2012-09,Spelling/Grammar,0.34559005
406,Zhang2015-06,Conventions/Grammar/Spelling,Daxenberger2013-17,Spelling/Grammar,0.34559005
407,Daxenberger2012-09,Spelling/Grammar,Zhang2015-06,Conventions/Grammar/Spelling,0.34559005
408,Daxenberger2013-17,Spelling/Grammar,Zhang2015-06,Conventions/Grammar/Spelling,0.34559005
409,Yang2016-08,Relocation,Guo2022-16,Citation,0.3433035
410,Guo2022-16,Citation,Yang2016-08,Relocation,0.3433035
411,Daxenberger2012-09,Relocation,Guo2022-16,Citation,0.34171325
412,Guo2022-16,Citation,Daxenberger2012-09,Relocation,0.34171325
413,Guo2022-16,Citation,Daxenberger2013-17,Relocation,0.34171325
414,Daxenberger2013-17,Relocation,Guo2022-16,Citation,0.34171325
415,Zhang2016-11,Organization,Guo2022-16,Neutralization,0.34148693
416,Guo2022-16,Neutralization,Zhang2016-11,Organization,0.34148693
417,Anthonio2020-03,Spelling/Grammar,Zhang2015-06,Conventions/Grammar/Spelling,0.33502695
418,Zhang2015-06,Conventions/Grammar/Spelling,Anthonio2020-03,Spelling/Grammar,0.33502695
419,Yang2016-08,Relocation,Pfeil2006-12,Reversion,0.3346312
420,Pfeil2006-12,Reversion,Yang2016-08,Relocation,0.3346312
421,Zhang2015-06,Word-usage/Clarity,Du2022-07,Clarity,0.3334493
422,Du2022-07,Clarity,Zhang2015-06,Word-usage/Clarity,0.3334493
423,Daxenberger2012-09,File-Deletion,Jones2008-13,Significant Deletion,0.33130723
424,Jones2008-13,Significant Deletion,Daxenberger2012-09,File-Deletion,0.33130723
425,Jones2008-13,Significant Deletion,Daxenberger2013-17,File-Deletion,0.33130723
426,Daxenberger2013-17,File-Deletion,Jones2008-13,Significant Deletion,0.33130723
427,Yang2017-01,Vandalism,Guo2022-16,Emotionalism,0.3293656
428,Guo2022-16,Emotionalism,Yang2017-01,Vandalism,0.3293656
429,Rajagopal2022-02,Add Supporting Evidence,Zhang2015-06,Evidence,0.32878965
430,Zhang2015-06,Evidence,Rajagopal2022-02,Add Supporting Evidence,0.32878965
431,Daxenberger2012-09,Vandalism,Guo2022-16,Emotionalism,0.32813138
432,Guo2022-16,Emotionalism,Daxenberger2012-09,Vandalism,0.32813138
433,Yang2016-08,Markup-Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.3258997
434,Yang2017-01,Clarification,Zhang2016-11,Clarity,0.3252798
435,Zhang2016-11,Clarity,Yang2017-01,Clarification,0.3252798
436,Failgey1981-10,Meaning-Preserving-Deletion,Yang2016-08,Markup-Deletion,0.32495904
437,Falting2021-04,Vandalism,Guo2022-16,Emotionalism,0.32476518
438,Guo2022-16,Emotionalism,Falting2021-04,Vandalism,0.32476518
439,Daxenberger2012-09,Markup-Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.32210976
440,Failgey1981-10,Meaning-Preserving-Deletion,Daxenberger2012-09,Markup-Deletion,0.32210976
441,Failgey1981-10,Meaning-Preserving-Deletion,Daxenberger2013-17,Markup-Deletion,0.32210976
442,Daxenberger2013-17,Markup-Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.32210976
443,Failgey1981-10,Macrostructure Changes-Deletion,Yang2016-08,Markup-Deletion,0.32180893
444,Rajagopal2022-02,Add New Information,Spangher2022-05,Addition,0.3216026
445,Spangher2022-05,Addition,Rajagopal2022-02,Add New Information,0.3216026
446,Rajagopal2022-02,Add Supporting Evidence,Zhang2016-11,Evidence,0.32144207
447,Zhang2016-11,Evidence,Rajagopal2022-02,Add Supporting Evidence,0.32144207
448,Yang2016-08,File-Deletion,Jones2008-13,Significant Deletion,0.32044655
449,Jones2008-13,Significant Deletion,Yang2016-08,File-Deletion,0.32044655
450,Yang2016-08,Relocation,Zhang2016-11,Organization,0.31969446
451,Zhang2016-11,Organization,Yang2016-08,Relocation,0.31969446
452,Zhang2015-06,Rebuttal/Reservation,Yang2016-08,Relocation,0.31944865
453,Yang2016-08,Relocation,Zhang2015-06,Rebuttal/Reservation,0.31944865
454,Failgey1981-10,Microstructure Changes-Addition,Jones2008-13,Structual Changes,0.31930047
455,Failgey1981-10,Microstructure Changes-Deletion,Jones2008-13,Structual Changes,0.31930047
456,Failgey1981-10,Macrostructure Changes-Addition,Jones2008-13,Structual Changes,0.31930047
457,Failgey1981-10,Macrostructure Changes-Deletion,Jones2008-13,Structual Changes,0.31930047
458,Jones2008-13,Structual Changes,Failgey1981-10,Microstructure Changes-Addition,0.31930047
459,Jones2008-13,Structual Changes,Failgey1981-10,Microstructure Changes-Deletion,0.31930047
460,Jones2008-13,Structual Changes,Failgey1981-10,Macrostructure Changes-Addition,0.31930047
461,Jones2008-13,Structual Changes,Failgey1981-10,Macrostructure Changes-Deletion,0.31930047
462,Guo2022-16,Emotionalism,Daxenberger2013-17,Vandalism,0.3164973
463,Daxenberger2013-17,Vandalism,Guo2022-16,Emotionalism,0.3164973
464,Du2022-07,Coherence,Zhang2016-11,Evidence,0.3162188
465,Zhang2016-11,Evidence,Du2022-07,Coherence,0.3162188
466,Pfeil2006-12,Delete Information,Jones2008-13,Significant Deletion,0.31468365
467,Jones2008-13,Significant Deletion,Pfeil2006-12,Delete Information,0.31468365
468,Spangher2022-05,Addition,Guo2022-16,Citation,0.31436998
469,Spangher2022-05,Deletion,Guo2022-16,Citation,0.31436998
470,Guo2022-16,Citation,Spangher2022-05,Addition,0.31436998
471,Guo2022-16,Citation,Spangher2022-05,Deletion,0.31436998
472,Failgey1981-10,Punctuation,Jones2008-13,Disambiguation,0.31269607
473,Jones2008-13,Disambiguation,Failgey1981-10,Punctuation,0.31269607
474,Failgey1981-10,Punctuation,Guo2022-16,Citation,0.3121361
475,Guo2022-16,Citation,Failgey1981-10,Punctuation,0.3121361
476,Spangher2022-05,Addition,Failgey1981-10,Meaning-Preserving-Addition,0.30935815
477,Spangher2022-05,Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.30935815
478,Failgey1981-10,Meaning-Preserving-Addition,Spangher2022-05,Addition,0.30935815
479,Failgey1981-10,Meaning-Preserving-Deletion,Spangher2022-05,Deletion,0.30935815
480,Falting2021-04,Verifiability,Jones2008-13,Style or readability,0.3090757
481,Jones2008-13,Style or readability,Falting2021-04,Verifiability,0.3090757
482,Pfeil2006-12,Delete Information,Liu2014-14,Link deletion,0.30784446
483,Liu2014-14,Link deletion,Pfeil2006-12,Delete Information,0.30784446
484,Falting2021-04,Disambiguation,Failgey1981-10,Punctuation,0.3049057
485,Failgey1981-10,Punctuation,Falting2021-04,Disambiguation,0.3049057
486,Spangher2022-05,Addition,Yang2016-08,Relocation,0.30423614
487,Yang2016-08,Relocation,Spangher2022-05,Addition,0.30423614
488,Yang2016-08,Relocation,Failgey1981-10,Punctuation,0.3041935
489,Failgey1981-10,Punctuation,Yang2016-08,Relocation,0.3041935
490,Spangher2022-05,Addition,Daxenberger2012-09,Relocation,0.30259827
491,Daxenberger2012-09,Relocation,Spangher2022-05,Addition,0.30259827
492,Yang2017-01,Elaboration,Zhang2016-11,Organization,0.3022191
493,Zhang2016-11,Organization,Yang2017-01,Elaboration,0.3022191
494,Falting2021-04,Clarification,Zhang2016-11,Clarity,0.3018542
495,Zhang2016-11,Clarity,Falting2021-04,Clarification,0.3018542
496,Yang2017-01,Disambiguation,Failgey1981-10,Punctuation,0.30059475
497,Failgey1981-10,Punctuation,Yang2017-01,Disambiguation,0.30059475
498,Yang2017-01,Elaboration,Zhang2015-06,Organization,0.3003731
499,Zhang2015-06,Organization,Yang2017-01,Elaboration,0.3003731
500,Daxenberger2012-09,Reference-Deletion,Guo2022-16,Forward Reference,0.30003262
501,Guo2022-16,Forward Reference,Daxenberger2012-09,Reference-Deletion,0.30003262
502,Guo2022-16,Forward Reference,Daxenberger2013-17,Reference-Deletion,0.30003262
503,Daxenberger2013-17,Reference-Deletion,Guo2022-16,Forward Reference,0.30003262
504,Daxenberger2012-09,Relocation,Failgey1981-10,Punctuation,0.29986635
505,Failgey1981-10,Punctuation,Daxenberger2012-09,Relocation,0.29986635
506,Failgey1981-10,Punctuation,Daxenberger2013-17,Relocation,0.29986635
507,Daxenberger2013-17,Relocation,Failgey1981-10,Punctuation,0.29986635
508,Yang2016-08,Reference-Deletion,Guo2022-16,Forward Reference,0.29954758
509,Guo2022-16,Forward Reference,Yang2016-08,Reference-Deletion,0.29954758
510,Du2022-07,Coherence,Guo2022-16,Forward Reference,0.29903483
511,Guo2022-16,Forward Reference,Du2022-07,Coherence,0.29903483
512,Zhang2015-06,Rebuttal/Reservation,Daxenberger2012-09,Relocation,0.29858655
513,Zhang2015-06,Rebuttal/Reservation,Daxenberger2013-17,Relocation,0.29858655
514,Daxenberger2012-09,Relocation,Zhang2015-06,Rebuttal/Reservation,0.29858655
515,Daxenberger2013-17,Relocation,Zhang2015-06,Rebuttal/Reservation,0.29858655
516,Pfeil2006-12,Vandalism,Guo2022-16,Emotionalism,0.2984973
517,Guo2022-16,Emotionalism,Pfeil2006-12,Vandalism,0.2984973
518,Anthonio2020-03,Information Deletion,Jones2008-13,Significant Deletion,0.29823464
519,Jones2008-13,Significant Deletion,Anthonio2020-03,Information Deletion,0.29823464
520,Spangher2022-05,Addition,Daxenberger2013-17,Relocation,0.29766
521,Daxenberger2013-17,Relocation,Spangher2022-05,Addition,0.29766
522,Yang2017-01,Disambiguation,Spangher2022-05,Deletion,0.2970167
523,Spangher2022-05,Deletion,Yang2017-01,Disambiguation,0.2970167
524,Yang2017-01,Point of View,Rajagopal2022-02,Point-of-view Change,0.29658931
525,Rajagopal2022-02,Point-of-view Change,Yang2017-01,Point of View,0.29658931
526,Daxenberger2012-09,Relocation,Jones2008-13,Disambiguation,0.29612225
527,Jones2008-13,Disambiguation,Daxenberger2012-09,Relocation,0.29612225
528,Jones2008-13,Disambiguation,Daxenberger2013-17,Relocation,0.29612225
529,Daxenberger2013-17,Relocation,Jones2008-13,Disambiguation,0.29612225
530,Failgey1981-10,Abbreviation,Pfeil2006-12,Add Information,0.29529557
531,Pfeil2006-12,Add Information,Failgey1981-10,Abbreviation,0.29529557
532,Zhang2015-06,Evidence,Du2022-07,Coherence,0.2944635
533,Du2022-07,Coherence,Zhang2015-06,Evidence,0.2944635
534,Zhang2015-06,Conventions/Grammar/Spelling,Failgey1981-10,Spelling,0.29286075
535,Failgey1981-10,Spelling,Zhang2015-06,Conventions/Grammar/Spelling,0.29286075
536,Anthonio2020-03,Information Deletion,Guo2022-16,Citation,0.29203317
537,Guo2022-16,Citation,Anthonio2020-03,Information Deletion,0.29203317
538,Jones2008-13,Vandalism,Guo2022-16,Emotionalism,0.29125008
539,Guo2022-16,Emotionalism,Jones2008-13,Vandalism,0.29125008
540,Jones2008-13,Significant Addition,Liu2014-14,Sentence modification,0.29123342
541,Liu2014-14,Sentence modification,Jones2008-13,Significant Addition,0.29123342
542,Yang2016-08,Rephrase,Liu2014-14,Revert,0.2907493
543,Liu2014-14,Revert,Yang2016-08,Rephrase,0.2907493
544,Pfeil2006-12,Style/Typography,Jones2008-13,Style or readability,0.29004595
545,Jones2008-13,Style or readability,Pfeil2006-12,Style/Typography,0.29004595
546,Jones2008-13,Significant Addition,Liu2014-14,Link modification,0.2892694
547,Liu2014-14,Link modification,Jones2008-13,Significant Addition,0.2892694
548,Falting2021-04,Disambiguation,Spangher2022-05,Deletion,0.28908995
549,Spangher2022-05,Deletion,Falting2021-04,Disambiguation,0.28908995
550,Liu2014-14,Reference deletion,Guo2022-16,Forward Reference,0.28901318
551,Guo2022-16,Forward Reference,Liu2014-14,Reference deletion,0.28901318
552,Falting2021-04,Wikification,Zhang2015-06,Organization,0.2888824
553,Zhang2015-06,Organization,Falting2021-04,Wikification,0.2888824
554,Yang2017-01,Verification,Anthonio2020-03,Information Modification/Insertion,0.28804776
555,Yang2017-01,Wikification,Anthonio2020-03,Information Modification/Insertion,0.28804776
556,Anthonio2020-03,Information Modification/Insertion,Yang2017-01,Verification,0.28804776
557,Anthonio2020-03,Information Modification/Insertion,Yang2017-01,Wikification,0.28804776
558,Rajagopal2022-02,Point-of-view Change,Falting2021-04,Point of View,0.28796846
559,Falting2021-04,Point of View,Rajagopal2022-02,Point-of-view Change,0.28796846
560,Falting2021-04,Clarification,Du2022-07,Clarity,0.287701
561,Du2022-07,Clarity,Falting2021-04,Clarification,0.287701
562,Daxenberger2012-09,File-Modification,Jones2008-13,Significant Addition,0.2872486
563,Jones2008-13,Significant Addition,Daxenberger2012-09,File-Modification,0.2872486
564,Jones2008-13,Significant Addition,Daxenberger2013-17,File-Modification,0.2872486
565,Daxenberger2013-17,File-Modification,Jones2008-13,Significant Addition,0.2872486
566,Zhang2015-06,Conventions/Grammar/Spelling,Pfeil2006-12,Spelling,0.2864832
567,Pfeil2006-12,Spelling,Zhang2015-06,Conventions/Grammar/Spelling,0.2864832
568,Pfeil2006-12,Clarify Information,Guo2022-16,Citation,0.28626126
569,Guo2022-16,Citation,Pfeil2006-12,Clarify Information,0.28626126
570,Yang2017-01,Elaboration,Spangher2022-05,Addition,0.28578818
571,Spangher2022-05,Addition,Yang2017-01,Elaboration,0.28578818
572,Yang2016-08,Relocation,Jones2008-13,Disambiguation,0.28561917
573,Jones2008-13,Disambiguation,Yang2016-08,Relocation,0.28561917
574,Yang2016-08,External Link-Deletion,Pfeil2006-12,Delete Link,0.28527993
575,Pfeil2006-12,Delete Link,Yang2016-08,External Link-Deletion,0.28527993
576,Failgey1981-10,Meaning-Preserving-Deletion,Liu2014-14,Link deletion,0.2851074
577,Liu2014-14,Link deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.2851074
578,Falting2021-04,Elaboration,Zhang2016-11,Organization,0.28480136
579,Zhang2016-11,Organization,Falting2021-04,Elaboration,0.28480136
580,Pfeil2006-12,Add Information,Guo2022-16,Citation,0.28416142
581,Guo2022-16,Citation,Pfeil2006-12,Add Information,0.28416142
582,Anthonio2020-03,Information Modification/Insertion,Falting2021-04,Wikification,0.2839026
583,Falting2021-04,Wikification,Anthonio2020-03,Information Modification/Insertion,0.2839026
584,Jones2008-13,Disambiguation,Guo2022-16,Citation,0.28383747
585,Guo2022-16,Citation,Jones2008-13,Disambiguation,0.28383747
586,Yang2017-01,Clarification,Du2022-07,Clarity,0.28236926
587,Du2022-07,Clarity,Yang2017-01,Clarification,0.28236926
588,Pfeil2006-12,Reversion,Guo2022-16,Concision,0.28222972
589,Guo2022-16,Concision,Pfeil2006-12,Reversion,0.28222972
590,Daxenberger2012-09,Relocation,Zhang2016-11,Organization,0.28221944
591,Zhang2016-11,Organization,Daxenberger2012-09,Relocation,0.28221944
592,Zhang2016-11,Organization,Daxenberger2013-17,Relocation,0.28221944
593,Daxenberger2013-17,Relocation,Zhang2016-11,Organization,0.28221944
594,Yang2017-01,Elaboration,Pfeil2006-12,Add Information,0.28088838
595,Pfeil2006-12,Add Information,Yang2017-01,Elaboration,0.28088838
596,Du2022-07,Fluency,Rathjens1985-15,Consistency,0.28030646
597,Rathjens1985-15,Consistency,Du2022-07,Fluency,0.28030646
598,Zhang2015-06,Organization,Failgey1981-10,Punctuation,0.28012833
599,Failgey1981-10,Punctuation,Zhang2015-06,Organization,0.28012833
600,Liu2014-14,Link modification,Guo2022-16,Citation,0.27990347
601,Guo2022-16,Citation,Liu2014-14,Link modification,0.27990347
602,Zhang2015-06,Rebuttal/Reservation,Failgey1981-10,Meaning-Preserving-Distribution,0.2790169
603,Failgey1981-10,Meaning-Preserving-Distribution,Zhang2015-06,Rebuttal/Reservation,0.2790169
604,Falting2021-04,Elaboration,Spangher2022-05,Addition,0.2776031
605,Spangher2022-05,Addition,Falting2021-04,Elaboration,0.2776031
606,Du2022-07,Style,Pfeil2006-12,Style/Typography,0.27571732
607,Pfeil2006-12,Style/Typography,Du2022-07,Style,0.27571732
608,Yang2016-08,File-Modification,Jones2008-13,Significant Addition,0.27548012
609,Jones2008-13,Significant Addition,Yang2016-08,File-Modification,0.27548012
610,Falting2021-04,Elaboration,Pfeil2006-12,Add Information,0.27493215
611,Pfeil2006-12,Add Information,Falting2021-04,Elaboration,0.27493215
612,Yang2017-01,Disambiguation,Pfeil2006-12,Delete Information,0.27481243
613,Pfeil2006-12,Delete Information,Yang2017-01,Disambiguation,0.27481243
614,Rajagopal2022-02,Add New Information,Guo2022-16,Citation,0.27379256
615,Guo2022-16,Citation,Rajagopal2022-02,Add New Information,0.27379256
616,Failgey1981-10,Punctuation,Zhang2016-11,Organization,0.27320746
617,Zhang2016-11,Organization,Failgey1981-10,Punctuation,0.27320746
618,Falting2021-04,Disambiguation,Pfeil2006-12,Delete Information,0.26927805
619,Pfeil2006-12,Delete Information,Falting2021-04,Disambiguation,0.26927805
620,Du2022-07,Meaning-Changed,Failgey1981-10,Meaning-Preserving-Consilidation,0.2682864
621,Failgey1981-10,Meaning-Preserving-Consilidation,Du2022-07,Meaning-Changed,0.2682864
622,Failgey1981-10,Meaning-Preserving-Addition,Jones2008-13,Significant Addition,0.2681101
623,Failgey1981-10,Meaning-Preserving-Deletion,Jones2008-13,Significant Deletion,0.2681101
624,Jones2008-13,Significant Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.2681101
625,Jones2008-13,Significant Addition,Failgey1981-10,Meaning-Preserving-Addition,0.2681101
626,Zhang2016-11,Conventions,Guo2022-16,Concision,0.26761428
627,Guo2022-16,Concision,Zhang2016-11,Conventions,0.26761428
628,Du2022-07,Clarity,Rathjens1985-15,Brevity,0.26753166
629,Rathjens1985-15,Brevity,Du2022-07,Clarity,0.26753166
630,Zhang2015-06,Conventions/Grammar/Spelling,Yang2016-08,Grammar,0.26725012
631,Yang2016-08,Grammar,Zhang2015-06,Conventions/Grammar/Spelling,0.26725012
632,Du2022-07,Meaning-Changed,Failgey1981-10,Meaning-Preserving-Addition,0.26688996
633,Du2022-07,Meaning-Changed,Failgey1981-10,Meaning-Preserving-Deletion,0.26688996
634,Failgey1981-10,Meaning-Preserving-Addition,Du2022-07,Meaning-Changed,0.26688996
635,Failgey1981-10,Meaning-Preserving-Deletion,Du2022-07,Meaning-Changed,0.26688996
636,Anthonio2020-03,Information Deletion,Failgey1981-10,Meaning-Preserving-Deletion,0.26038653
637,Failgey1981-10,Meaning-Preserving-Deletion,Anthonio2020-03,Information Deletion,0.26038653
638,Zhang2016-11,Clarity,Rathjens1985-15,Brevity,0.25728428
639,Rathjens1985-15,Brevity,Zhang2016-11,Clarity,0.25728428
640,Pfeil2006-12,Add Information,Liu2014-14,Link insertion,0.25662166
641,Liu2014-14,Link insertion,Pfeil2006-12,Add Information,0.25662166
642,Yang2017-01,Elaboration,Rajagopal2022-02,Add New Information,0.25660148
643,Rajagopal2022-02,Add New Information,Yang2017-01,Elaboration,0.25660148
644,Zhang2015-06,Rebuttal/Reservation,Liu2014-14,Reference insertion,0.2557412
645,Liu2014-14,Reference insertion,Zhang2015-06,Rebuttal/Reservation,0.2557412
646,Failgey1981-10,Punctuation,Liu2014-14,Link modification,0.25369674
647,Liu2014-14,Link modification,Failgey1981-10,Punctuation,0.25369674
648,Spangher2022-05,Addition,Zhang2015-06,Organization,0.25344783
649,Spangher2022-05,Deletion,Zhang2015-06,Organization,0.25344783
650,Zhang2015-06,Organization,Spangher2022-05,Addition,0.25344783
651,Zhang2015-06,Organization,Spangher2022-05,Deletion,0.25344783
652,Zhang2015-06,Evidence,Guo2022-16,Forward Reference,0.2528866
653,Guo2022-16,Forward Reference,Zhang2015-06,Evidence,0.2528866
654,Rajagopal2022-02,Add New Information,Falting2021-04,Elaboration,0.25254375
655,Falting2021-04,Elaboration,Rajagopal2022-02,Add New Information,0.25254375
656,Spangher2022-05,Addition,Zhang2016-11,Organization,0.2524487
657,Spangher2022-05,Deletion,Zhang2016-11,Organization,0.2524487
658,Zhang2016-11,Organization,Spangher2022-05,Addition,0.2524487
659,Zhang2016-11,Organization,Spangher2022-05,Deletion,0.2524487
660,Zhang2015-06,Organization,Liu2014-14,Link modification,0.2520932
661,Liu2014-14,Link modification,Zhang2015-06,Organization,0.2520932
662,Rajagopal2022-02,Add New Information,Failgey1981-10,Abbreviation,0.2511812
663,Failgey1981-10,Abbreviation,Rajagopal2022-02,Add New Information,0.2511812
664,Zhang2015-06,Organization,Pfeil2006-12,Add Information,0.25057715
665,Pfeil2006-12,Add Information,Zhang2015-06,Organization,0.25057715
666,Zhang2016-11,Organization,Liu2014-14,Link modification,0.24939904
667,Liu2014-14,Link modification,Zhang2016-11,Organization,0.24939904
668,Yang2017-01,Refactoring,Pfeil2006-12,Spelling,0.24916026
669,Pfeil2006-12,Spelling,Yang2017-01,Refactoring,0.24916026
670,Yang2017-01,Refactoring,Yang2016-08,Rephrase,0.24885419
671,Yang2016-08,Rephrase,Yang2017-01,Refactoring,0.24885419
672,Zhang2016-11,Evidence,Guo2022-16,Forward Reference,0.24835019
673,Guo2022-16,Forward Reference,Zhang2016-11,Evidence,0.24835019
674,Zhang2016-11,Clarity,Pfeil2006-12,Clarify Information,0.248247
675,Pfeil2006-12,Clarify Information,Zhang2016-11,Clarity,0.248247
676,Yang2017-01,Refactoring,Yang2016-08,Grammar,0.2479116
677,Yang2016-08,Grammar,Yang2017-01,Refactoring,0.2479116
678,Zhang2016-11,Organization,Pfeil2006-12,Add Information,0.24783483
679,Pfeil2006-12,Add Information,Zhang2016-11,Organization,0.24783483
680,Du2022-07,Style,Jones2008-13,Style or readability,0.24741271
681,Jones2008-13,Style or readability,Du2022-07,Style,0.24741271
682,Zhang2015-06,Organization,Jones2008-13,Disambiguation,0.24540381
683,Jones2008-13,Disambiguation,Zhang2015-06,Organization,0.24540381
684,Zhang2016-11,Organization,Jones2008-13,Disambiguation,0.2444562
685,Jones2008-13,Disambiguation,Zhang2016-11,Organization,0.2444562
686,Falting2021-04,Refactoring,Pfeil2006-12,Spelling,0.24410088
687,Pfeil2006-12,Spelling,Falting2021-04,Refactoring,0.24410088
688,Du2022-07,Clarity,Pfeil2006-12,Clarify Information,0.24327862
689,Pfeil2006-12,Clarify Information,Du2022-07,Clarity,0.24327862
690,Yang2017-01,Elaboration,Anthonio2020-03,Information Deletion,0.24266195
691,Anthonio2020-03,Information Deletion,Yang2017-01,Elaboration,0.24266195
692,Daxenberger2012-09,Markup-Inserion,Pfeil2006-12,Mark-up Language,0.23978262
693,Pfeil2006-12,Mark-up Language,Daxenberger2012-09,Markup-Inserion,0.23978262
694,Pfeil2006-12,Mark-up Language,Daxenberger2013-17,Markup-Inserion,0.23978262
695,Daxenberger2013-17,Markup-Inserion,Pfeil2006-12,Mark-up Language,0.23978262
696,Yang2016-08,Markup-Inserion,Pfeil2006-12,Mark-up Language,0.23944831
697,Pfeil2006-12,Mark-up Language,Yang2016-08,Markup-Inserion,0.23944831
698,Anthonio2020-03,Information Deletion,Falting2021-04,Elaboration,0.23893288
699,Falting2021-04,Elaboration,Anthonio2020-03,Information Deletion,0.23893288
700,Zhang2016-11,Conventions,Rathjens1985-15,Consistency,0.2384702
701,Rathjens1985-15,Consistency,Zhang2016-11,Conventions,0.2384702
702,Rajagopal2022-02,Add New Information,Zhang2015-06,Organization,0.23686257
703,Zhang2015-06,Organization,Rajagopal2022-02,Add New Information,0.23686257
